NC_011498.1	NC_000915.1	NC_012973.1	NC_011333.1	NC_014256.1	Consensus	Std	Count
-	HP1079	-	-	HPB8_RS05665	248.0	3.54	2.0
-	HP1094	-	-	-	250.0	0.0	1.0
-	HP1095	-	HPG27_RS04735	-	216.0	24.04	2.0
-	HP1097	-	-	-	250.0	0.0	1.0
HPP12_RS02550	HP1115	-	-	HPB8_RS01825	112.0	94.11	3.0
HPP12_RS05500	HP1116	HELPY_RS05260	HPG27_RS02345	HPB8_RS03190	250.0	71.17	5.0
-	HP1142	HELPY_RS05390	-	-	256.0	4.95	2.0
HPP12_RS05725	HP1157	HELPY_RS05470	HPG27_RS01275	HPB8_RS01605	259.0	88.67	5.0
-	HP1168	HELPY_RS05525	HPG27_RS05810	HPB8_RS01550	264.0	80.05	4.0
-	HP1187	HELPY_RS05625	-	HPB8_RS06865	268.0	21.0	3.0
-	HP1198	HELPY_RS05670	-	HPB8_RS01400	271.0	83.19	3.0
-	HP1204	HELPY_RS05710	HPG27_RS06010	HPB8_RS01360	274.0	69.87	4.0
-	HP1218a	HELPY_RS05810	HPG27_RS06105	HPB8_RS01265	278.0	66.56	4.0
-	HP1276	-	HPG27_RS06395	HPB8_RS00965	292.0	61.2	3.0
-	HP1286	HELPY_RS06145	HPG27_RS06480	HPB8_RS00920	293.0	51.73	4.0
-	HP1287	HELPY_RS06150	HPG27_RS06485	HPB8_RS00915	293.0	51.73	4.0
HPP12_RS06440	HP1288	HELPY_RS03325	HPG27_RS03310	HPB8_RS00910	152.0	108.41	5.0
-	HP1306	HELPY_RS06245	HPG27_RS06570	HPB8_RS00820	296.0	49.24	4.0
-	HP1324	HELPY_RS06335	-	HPB8_RS00730	296.0	55.19	3.0
-	HP1334	-	HPG27_RS06710	-	302.0	0.71	2.0
-	HP1352	HELPY_RS06525	HPG27_RS06800	-	304.0	1.73	3.0
-	HP1366	-	-	-	308.0	0.0	1.0
-	HP1367	-	-	-	308.0	0.0	1.0
-	HP1368	-	-	-	309.0	0.0	1.0
HPP12_RS06985	HP1369m	HELPY_RS06660	HPG27_RS07550	HPB8_RS07360	309.0	14.56	5.0
-	HP1381	HELPY_RS06650	HPG27_RS06920	-	311.0	1.73	3.0
-	HP1390	-	-	-	313.0	0.0	1.0
-	HP1400	HELPY_RS07350	HPG27_RS07630	HPB8_RS08075	344.0	17.78	4.0
-	HP1402	HELPY_RS07340	HPG27_RS07620	HPB8_RS08085	343.0	17.51	4.0
-	HP1404	-	-	-	317.0	0.0	1.0
-	HP1410	-	-	-	319.0	0.0	1.0
-	HP1412	HELPY_RS06705	HPG27_RS04940	HPB8_RS02265	316.0	95.42	4.0
-	HP1417m	HELPY_RS06730	HPG27_RS07015	HPB8_RS07900	317.0	16.5	4.0
-	HP1437	HELPY_RS06830	HPG27_RS07110	-	322.0	4.04	3.0
HPP12_RS07410	HP1471	HELPY_RS07010	HPG27_RS07295	HPB8_RS00310	329.0	20.4	5.0
-	HP1481	-	-	-	336.0	0.0	1.0
-	HP1516	-	-	-	343.0	0.0	1.0
-	HP1518	-	-	-	344.0	0.0	1.0
-	HP1534	-	-	-	348.0	0.0	1.0
-	HP1535	-	HPG27_RS04740	-	216.0	93.34	2.0
-	HP1537	-	HPG27_RS07705	-	349.0	0.0	2.0
-	HP1561	HELPY_RS07610	-	HPB8_RS07870	352.0	4.62	3.0
HPP12_RS07950	HP1562	-	HPG27_RS07825	HPB8_RS07865	353.0	4.0	4.0
-	HP1566	HELPY_RS07630	HPG27_RS07850	HPB8_RS07840	354.0	5.0	4.0
-	HP1589	HELPY_RS07745	-	-	360.0	0.0	2.0
-	HP1590	-	HPG27_RS08060	-	360.0	0.71	2.0
HPP12_RS00280	-	HELPY_RS00275	-	HPB8_RS07195	12.0	30.32	3.0
-	-	HELPY_RS00295	HPG27_RS00310	HPB8_RS07175	14.0	32.05	3.0
-	HP0066	HELPY_RS00340	-	-	15.0	0.0	2.0
-	-	HELPY_RS00420	-	-	18.0	0.0	1.0
-	-	HELPY_RS00945	-	HPB8_RS06530	291.0	78.49	2.0
-	-	HELPY_RS01320	-	HPB8_RS06165	275.0	102.53	2.0
-	-	HELPY_RS01680	-	-	77.0	0.0	1.0
HPP12_RS01740	HP0340	HELPY_RS01700	HPG27_RS01710	-	76.0	0.82	4.0
-	-	HELPY_RS01715	HPG27_RS01725	-	76.0	0.71	2.0
-	-	HELPY_RS01870	-	HPB8_RS05640	85.0	117.38	2.0
HPP12_RS02245	-	HELPY_RS02205	HPG27_RS02205	HPB8_RS05310	98.0	69.52	4.0
-	-	HELPY_RS02280	-	HPB8_RS05230	104.0	91.22	2.0
-	-	HELPY_RS02300	HPG27_RS02310	HPB8_RS05200	104.0	73.91	3.0
HPP12_RS04045	HP0848	HELPY_RS02790	HPG27_RS04160	HPB8_RS04725	189.0	32.14	5.0
-	-	HELPY_RS02915	HPG27_RS03720	HPB8_RS04595	171.0	35.51	3.0
HPP12_RS03730	HP0725	HELPY_RS03115	HPG27_RS03510	HPB8_RS04390	167.0	19.64	5.0
-	-	HELPY_RS03130	-	-	143.0	0.0	1.0
-	-	HELPY_RS03170	HPG27_RS03455	-	145.0	10.61	2.0
-	-	HELPY_RS03175	-	-	145.0	0.0	1.0
-	-	HELPY_RS03220	HPG27_RS03410	-	147.0	7.78	2.0
-	-	HELPY_RS03250	HPG27_RS03380	-	152.0	4.95	2.0
HPP12_RS03525	HP1288	HELPY_RS03325	HPG27_RS03310	HPB8_RS04190	155.0	60.4	5.0
-	-	HELPY_RS03360	-	-	154.0	0.0	1.0
-	-	HELPY_RS03380	HPG27_RS03255	HPB8_RS04130	152.0	18.15	3.0
-	HP0641	HELPY_RS03535	HPG27_RS03125	HPB8_RS03995	146.0	15.39	4.0
-	-	HELPY_RS03595	-	-	166.0	0.0	1.0
-	-	HELPY_RS03605	-	-	166.0	0.0	1.0
-	-	HELPY_RS03655	HPG27_RS03010	-	138.0	21.92	2.0
-	-	HELPY_RS03780	HPG27_RS02885	-	129.0	33.94	2.0
-	-	HELPY_RS04035	-	-	188.0	0.0	1.0
-	-	HELPY_RS04100	-	HPB8_RS03280	143.0	33.94	2.0
HPP12_RS02625	-	HELPY_RS04105	HPG27_RS02425	-	112.0	45.71	3.0
-	HP0489	HELPY_RS04175	HPG27_RS02350	HPB8_RS03205	108.0	40.65	4.0
-	-	HELPY_RS04185	-	HPB8_RS03180	139.0	39.6	2.0
-	-	HELPY_RS04305	-	HPB8_RS03065	134.0	46.67	2.0
-	-	HELPY_RS04355	HPG27_RS04480	-	204.0	0.0	2.0
HPP12_RS04660	HP0477	HELPY_RS04385	HPG27_RS04510	-	209.0	50.55	4.0
-	-	HELPY_RS04445	HPG27_RS04570	-	210.0	0.71	2.0
-	-	HELPY_RS04595	-	-	215.0	0.0	1.0
-	-	HELPY_RS04680	-	-	221.0	0.0	1.0
-	-	HELPY_RS04685	HPG27_RS04815	-	221.0	0.0	2.0
-	-	HELPY_RS04700	-	-	221.0	0.0	1.0
-	-	HELPY_RS04715	HPG27_RS04845	-	222.0	0.71	2.0
-	-	HELPY_RS04765	-	-	224.0	0.0	1.0
-	-	HELPY_RS04810	-	-	227.0	0.0	1.0
-	-	HELPY_RS04815	-	-	227.0	0.0	1.0
HPP12_RS05495	-	HELPY_RS05250	-	-	248.0	0.71	2.0
HPP12_RS05500	-	HELPY_RS05255	-	HPB8_RS03190	248.0	62.64	3.0
-	HP1116	HELPY_RS05260	HPG27_RS02345	HPB8_RS03185	139.0	75.8	4.0
-	-	HELPY_RS05410	-	-	255.0	0.0	1.0
-	-	HELPY_RS05610	-	-	265.0	0.0	1.0
HPP12_RS00630	HP1187	HELPY_RS05625	HPG27_RS00615	HPB8_RS06865	304.0	60.72	5.0
-	-	HELPY_RS06470	HPG27_RS06455	-	297.0	4.24	2.0
-	-	HELPY_RS06500	-	-	301.0	0.0	1.0
-	-	HELPY_RS06510	-	-	301.0	0.0	1.0
HPP12_RS06925	-	HELPY_RS06535	HPG27_RS06805	-	305.0	2.31	3.0
HPP12_RS07050	HP1369m	HELPY_RS06660	HPG27_RS06930	HPB8_RS07360	310.0	7.53	5.0
-	-	HELPY_RS06665	HPG27_RS06935	HPB8_RS07365	312.0	9.64	3.0
-	HP1412	HELPY_RS06705	HPG27_RS06985	HPB8_RS02265	316.0	70.24	4.0
-	HP1417m	HELPY_RS06730	HPG27_RS07010	-	317.0	4.04	3.0
-	-	HELPY_RS06735	HPG27_RS07015	HPB8_RS07900	314.0	19.97	3.0
-	-	HELPY_RS06810	-	-	317.0	0.0	1.0
-	-	HELPY_RS06840	HPG27_RS07120	HPB8_RS00485	320.0	36.12	3.0
HPP12_RS07410	HP1471	HELPY_RS07010	-	HPB8_RS00310	329.0	22.69	4.0
-	-	HELPY_RS07015	HPG27_RS07295	HPB8_RS00305	327.0	27.15	3.0
-	-	HELPY_RS07160	-	HPB8_RS00155	332.0	24.75	2.0
-	-	HELPY_RS07260	HPG27_RS07545	HPB8_RS00055	340.0	13.08	3.0
-	-	HELPY_RS07355	-	-	343.0	0.0	1.0
-	-	HELPY_RS07370	HPG27_RS07645	-	345.0	1.41	2.0
-	-	HELPY_RS07400	-	-	346.0	0.0	1.0
-	-	HELPY_RS07405	-	-	346.0	0.0	1.0
-	-	HELPY_RS07415	-	-	346.0	0.0	1.0
-	-	HELPY_RS07420	-	-	346.0	0.0	1.0
-	-	HELPY_RS07425	-	-	346.0	0.0	1.0
-	-	HELPY_RS07435	-	-	347.0	0.0	1.0
-	-	HELPY_RS07440	-	-	347.0	0.0	1.0
-	-	HELPY_RS07445	-	HPB8_RS02255	347.0	76.37	2.0
-	-	HELPY_RS07450	-	HPB8_RS02260	347.0	76.37	2.0
-	-	HELPY_RS07455	-	-	347.0	0.0	1.0
-	-	HELPY_RS07460	HPG27_RS07675	HPB8_RS08030	350.0	4.36	3.0
HPP12_RS07950	HP1561	HELPY_RS07610	HPG27_RS07825	HPB8_RS07870	353.0	3.58	5.0
-	-	HELPY_RS07775	-	-	216.0	0.0	1.0
-	-	HELPY_RS07785	HPG27_RS08050	-	221.0	0.0	2.0
HPP12_RS00220	HP0527	HELPY_RS00230	HPG27_RS00220	HPB8_RS07485	9.0	55.73	5.0
-	-	-	HPG27_RS00495	-	22.0	0.0	1.0
-	-	-	HPG27_RS00565	-	25.0	0.0	1.0
-	-	-	HPG27_RS00935	-	41.0	0.0	1.0
-	-	-	HPG27_RS00945	-	41.0	0.0	1.0
-	-	-	HPG27_RS01035	HPB8_RS06445	287.0	83.44	2.0
HPP12_RS01320	HP1157	HELPY_RS01280	HPG27_RS01275	HPB8_RS06205	57.0	80.45	5.0
-	-	-	HPG27_RS01560	-	70.0	0.0	1.0
-	HP0894	HELPY_RS04245	HPG27_RS01585	HPB8_RS03130	136.0	62.28	4.0
-	-	-	HPG27_RS01695	-	75.0	0.0	1.0
HPP12_RS01735	HP0339	HELPY_RS01700	HPG27_RS01710	-	76.0	0.82	4.0
-	-	-	HPG27_RS01790	-	79.0	0.0	1.0
-	-	-	HPG27_RS01795	-	80.0	0.0	1.0
-	-	-	HPG27_RS02300	-	103.0	0.0	1.0
-	-	-	HPG27_RS02320	HPB8_RS05190	104.0	89.8	2.0
-	-	HELPY_RS04175	HPG27_RS02350	-	105.0	62.93	2.0
-	-	-	HPG27_RS02355	-	106.0	0.0	1.0
-	-	-	HPG27_RS02465	-	111.0	0.0	1.0
-	-	-	HPG27_RS02585	HPB8_RS03375	117.0	21.21	2.0
HPP12_RS03075	HP0592	HELPY_RS03785	HPG27_RS02880	HPB8_RS00060	133.0	66.35	5.0
HPP12_RS06985	-	HELPY_RS03780	HPG27_RS02885	-	177.0	93.21	3.0
-	-	HELPY_RS03535	HPG27_RS03125	HPB8_RS03995	163.0	17.09	3.0
HPP12_RS03390	-	HELPY_RS03485	HPG27_RS03175	-	153.0	8.02	3.0
-	-	HELPY_RS03380	HPG27_RS03255	HPB8_RS04125	152.0	18.15	3.0
-	-	-	HPG27_RS03275	HPB8_RS04155	151.0	24.04	2.0
-	-	-	HPG27_RS03540	-	164.0	0.0	1.0
-	-	-	HPG27_RS03560	HPB8_RS04430	165.0	24.04	2.0
-	HP0766	-	HPG27_RS03730	-	174.0	3.54	2.0
-	-	-	HPG27_RS03735	HPB8_RS04610	172.0	24.04	2.0
-	-	-	HPG27_RS03855	HPB8_RS04725	177.0	24.75	2.0
-	-	-	HPG27_RS03995	-	183.0	0.0	1.0
-	-	-	HPG27_RS04000	-	183.0	0.0	1.0
-	-	-	HPG27_RS04005	-	183.0	0.0	1.0
HPP12_RS04045	HP0790	HELPY_RS02790	HPG27_RS04160	-	185.0	29.35	4.0
-	-	-	HPG27_RS04300	-	196.0	0.0	1.0
HPP12_RS04525	HP0316	HELPY_RS04250	HPG27_RS04370	HPB8_RS03125	200.0	57.67	5.0
-	-	-	HPG27_RS04380	-	200.0	0.0	1.0
HPP12_RS04660	HP0477	HELPY_RS04385	HPG27_RS04510	HPB8_RS02985	209.0	50.6	5.0
HPP12_RS08165	HP0964	-	HPG27_RS04730	HPB8_RS02760	219.0	49.88	4.0
-	HP1095	-	HPG27_RS04735	HPB8_RS02470	216.0	75.83	3.0
-	-	-	HPG27_RS04820	-	221.0	0.0	1.0
-	-	-	HPG27_RS04835	-	221.0	0.0	1.0
-	-	-	HPG27_RS04860	-	222.0	0.0	1.0
-	-	-	HPG27_RS04865	-	222.0	0.0	1.0
HPP12_RS04975	-	-	HPG27_RS04870	-	224.0	2.12	2.0
-	HP0454	-	HPG27_RS04875	-	102.0	84.85	2.0
-	HP1412	-	HPG27_RS04940	-	225.0	67.18	2.0
HPP12_RS06770	HP0446	-	HPG27_RS04985	HPB8_RS02645	113.0	95.71	4.0
HPP12_RS02375	-	-	HPG27_RS05025	-	103.0	89.8	2.0
HPP12_RS02330	-	-	HPG27_RS05070	-	102.0	91.22	2.0
HPP12_RS02320	HP0996	-	HPG27_RS05080	HPB8_RS02405	101.0	74.5	4.0
-	-	-	HPG27_RS05105	-	234.0	0.0	1.0
-	-	-	HPG27_RS05110	HPB8_RS02440	103.0	93.34	2.0
-	-	-	HPG27_RS05115	HPB8_RS02445	104.0	92.63	2.0
HPP12_RS05290	HP0651	HELPY_RS05040	HPG27_RS05315	-	240.0	45.24	4.0
HPP12_RS05495	HP0489	-	HPG27_RS05525	HPB8_RS03205	140.0	73.16	4.0
-	-	-	HPG27_RS05535	-	254.0	0.0	1.0
-	-	-	HPG27_RS05905	-	270.0	0.0	1.0
-	-	-	HPG27_RS05915	-	271.0	0.0	1.0
-	-	-	HPG27_RS05920	-	271.0	0.0	1.0
-	-	-	HPG27_RS06055	-	278.0	0.0	1.0
-	-	-	HPG27_RS06205	-	283.0	0.0	1.0
-	-	-	HPG27_RS06230	-	285.0	0.0	1.0
-	-	-	HPG27_RS06400	-	292.0	0.0	1.0
-	-	-	HPG27_RS06435	-	294.0	0.0	1.0
-	-	-	HPG27_RS06440	-	294.0	0.0	1.0
-	-	-	HPG27_RS06445	-	294.0	0.0	1.0
-	-	-	HPG27_RS06460	-	294.0	0.0	1.0
-	-	-	HPG27_RS06750	-	303.0	0.0	1.0
HPP12_RS08175	-	HELPY_RS06535	HPG27_RS06805	-	302.0	3.51	3.0
-	-	-	HPG27_RS06950	-	314.0	0.0	1.0
-	-	-	HPG27_RS06970	-	315.0	0.0	1.0
-	-	HELPY_RS06705	HPG27_RS06985	HPB8_RS02265	314.0	82.29	3.0
-	-	HELPY_RS06730	HPG27_RS07010	-	314.0	2.12	2.0
-	HP1417m	HELPY_RS06735	HPG27_RS07015	HPB8_RS07900	317.0	16.5	4.0
-	-	-	HPG27_RS07055	-	318.0	0.0	1.0
-	-	-	HPG27_RS07125	-	321.0	0.0	1.0
HPP12_RS07410	HP1471	HELPY_RS07015	HPG27_RS07295	HPB8_RS00305	329.0	20.4	5.0
-	-	-	HPG27_RS07435	HPB8_RS00165	334.0	24.04	2.0
-	-	-	HPG27_RS07440	HPB8_RS00160	335.0	23.33	2.0
-	-	-	HPG27_RS07520	HPB8_RS00080	339.0	17.68	2.0
-	-	-	HPG27_RS07525	HPB8_RS00075	339.0	17.68	2.0
HPP12_RS07660	HP1369m	HELPY_RS07265	HPG27_RS07550	HPB8_RS00050	340.0	18.94	5.0
-	-	-	HPG27_RS07950	-	359.0	0.0	1.0
-	-	-	HPG27_RS08055	-	237.0	0.0	1.0
HPP12_RS07655	HP1521	HELPY_RS07255	HPG27_RS02880	HPB8_RS00060	341.0	64.53	5.0
HPP12_RS07410	-	HELPY_RS07015	HPG27_RS07295	HPB8_RS00305	327.0	23.35	4.0
-	HP1471	HELPY_RS07010	-	HPB8_RS00310	330.0	25.93	3.0
-	-	-	-	HPB8_RS00480	21.0	0.0	1.0
-	-	-	-	HPB8_RS00555	24.0	0.0	1.0
-	-	-	-	HPB8_RS01500	61.0	0.0	1.0
-	-	-	-	HPB8_RS01505	61.0	0.0	1.0
-	HP1115	-	-	HPB8_RS01825	76.0	125.87	2.0
-	-	-	-	HPB8_RS02330	98.0	0.0	1.0
HPP12_RS02375	-	-	-	HPB8_RS02360	102.0	2.12	2.0
-	-	-	-	HPB8_RS02365	100.0	0.0	1.0
-	-	-	-	HPB8_RS02440	103.0	0.0	1.0
-	-	-	HPG27_RS04735	HPB8_RS02470	105.0	78.49	2.0
-	HP1008	-	HPG27_RS04740	HPB8_RS02475	216.0	68.83	3.0
-	HP0995	-	HPG27_RS05130	HPB8_RS02485	232.0	72.86	3.0
-	-	-	-	HPB8_RS02500	107.0	0.0	1.0
-	-	-	-	HPB8_RS02515	107.0	0.0	1.0
-	-	-	-	HPB8_RS02520	108.0	0.0	1.0
-	-	-	-	HPB8_RS02530	108.0	0.0	1.0
-	-	-	-	HPB8_RS02535	109.0	0.0	1.0
-	-	-	-	HPB8_RS02560	109.0	0.0	1.0
HPP12_RS06850	HP1006	-	HPG27_RS05065	HPB8_RS02565	231.0	80.05	4.0
-	-	-	-	HPB8_RS02590	111.0	0.0	1.0
HPP12_RS02260	-	-	-	HPB8_RS02655	97.0	11.31	2.0
-	-	-	-	HPB8_RS02665	114.0	0.0	1.0
-	-	-	-	HPB8_RS02680	114.0	0.0	1.0
-	-	-	-	HPB8_RS02685	115.0	0.0	1.0
HPP12_RS04875	HP0965	HELPY_RS07780	HPG27_RS04730	HPB8_RS02760	218.0	44.32	5.0
-	-	-	-	HPB8_RS02845	122.0	0.0	1.0
-	-	-	-	HPB8_RS02915	124.0	0.0	1.0
HPP12_RS04660	HP0477	-	HPG27_RS04510	HPB8_RS02985	127.0	53.72	4.0
-	HP0901	HELPY_RS04290	HPG27_RS04415	HPB8_RS03080	202.0	34.27	4.0
-	-	-	-	HPB8_RS03120	136.0	0.0	1.0
-	-	HELPY_RS05260	-	HPB8_RS03185	139.0	77.07	2.0
-	-	-	-	HPB8_RS03200	139.0	0.0	1.0
HPP12_RS05495	HP0489	HELPY_RS04175	HPG27_RS05525	HPB8_RS03205	194.0	63.42	5.0
HPP12_RS02625	-	HELPY_RS04100	HPG27_RS02425	HPB8_RS03280	112.0	37.39	4.0
-	-	-	-	HPB8_RS03460	151.0	0.0	1.0
-	-	-	-	HPB8_RS03505	153.0	0.0	1.0
-	-	-	-	HPB8_RS03510	153.0	0.0	1.0
-	-	-	-	HPB8_RS03515	154.0	0.0	1.0
-	-	-	-	HPB8_RS03520	154.0	0.0	1.0
-	-	-	-	HPB8_RS03880	172.0	0.0	1.0
-	-	-	HPG27_RS03255	HPB8_RS04125	149.0	24.04	2.0
HPP12_RS08175	-	HELPY_RS03380	-	HPB8_RS04130	183.0	76.35	3.0
-	-	-	-	HPB8_RS04135	184.0	0.0	1.0
-	-	-	-	HPB8_RS04140	184.0	0.0	1.0
-	-	-	-	HPB8_RS04295	193.0	0.0	1.0
-	HP0766	-	HPG27_RS03735	HPB8_RS04610	174.0	18.36	3.0
-	HP0790	HELPY_RS02790	HPG27_RS03855	HPB8_RS04725	180.0	35.31	4.0
HPP12_RS04045	-	-	-	HPB8_RS05015	183.0	28.28	2.0
-	-	-	-	HPB8_RS05025	224.0	0.0	1.0
-	-	-	-	HPB8_RS05030	224.0	0.0	1.0
HPP12_RS07920	HP1079	-	-	HPB8_RS05665	248.0	60.96	3.0
-	-	-	-	HPB8_RS05805	259.0	0.0	1.0
-	-	-	-	HPB8_RS06805	302.0	0.0	1.0
-	-	-	-	HPB8_RS07000	311.0	0.0	1.0
-	-	-	-	HPB8_RS07200	320.0	0.0	1.0
-	-	-	-	HPB8_RS07205	320.0	0.0	1.0
-	-	-	-	HPB8_RS07210	320.0	0.0	1.0
-	-	-	-	HPB8_RS07230	321.0	0.0	1.0
-	-	-	-	HPB8_RS07395	330.0	0.0	1.0
-	-	-	-	HPB8_RS07415	331.0	0.0	1.0
-	-	-	-	HPB8_RS07420	331.0	0.0	1.0
-	-	-	-	HPB8_RS07450	332.0	0.0	1.0
-	-	-	-	HPB8_RS07720	342.0	0.0	1.0
-	-	-	-	HPB8_RS07745	343.0	0.0	1.0
-	-	-	-	HPB8_RS08095	359.0	0.0	1.0
-	-	-	-	HPB8_RS08100	359.0	0.0	1.0
